구분,NEW/OLD,티커,종목명,섹터,종가,등락률(%),시총($B),PER(12MF),PER(TTM),PBR,60일,52주,이유,시장
신저가,OLD,688818 CH Equity,CETC LANTIAN TECHNOLOGY CO LTD,Commercial Services,41.35,-6.87,11.4,,,13.2,O,O,"(전일) (우주·특수전원): 상장 초 급등 후 조정 지속, 신규 재료 없음(IPO 거품 해소)",중국A
신저가,OLD,601869 CH Equity,Yangtze Optical Fibre & Cable Joint Stock Ltd. Co. Class A,Electronic Technology,262.66,-6.76,22.5,26.3,178.9,15.3,O,,"(전일) (광섬유 제조·창페이광섬유): 6월 고점 이후 광통신 섹터 조정 지속, 신규 촉매 없이 약세 연장",중국A
신저가,OLD,600522 CH Equity,"Jiangsu Zhongtian Technology Co., Ltd. Class A",Producer Manufacturing,27.7,-5.59,14.6,,29.6,2.5,O,,,중국A
신저가,OLD,600487 CH Equity,"Hengtong Optic-Electric Co., Ltd. Class A",Producer Manufacturing,47.2,-5.13,18.0,,35.7,3.6,O,,(전일) (광섬유 광케이블·헝퉁광전): AI 연산 수요 불확실·한국 광통신주 동반 하락으로 급락,중국A
신저가,OLD,300442 CH Equity,Range Intelligent Computing Technology Group Company Limited Class A,Technology Services,57.9,-4.64,14.1,33.5,18.9,6.6,O,,,중국A
신저가,OLD,688795 CH Equity,Moore Threads Technology Co. Ltd. Class A,Electronic Technology,540.01,-4.35,39.4,,,22.0,O,,(전일) (국산 GPU·무어스레드): AI 하드웨어 섹터 전반 폭락 속 고평가 국산 GPU주 동반 급락,중국A
신저가,OLD,688396 CH Equity,China Resources Microelectronics Ltd. Class A,Electronic Technology,53.79,-4.03,11.0,48.7,78.7,3.1,O,,,중국A
신저가,OLD,601689 CH Equity,"Ningbo Tuopu Group Co., Ltd. Class A",Producer Manufacturing,44.1,-3.25,11.8,22.7,27.7,3.1,O,O,,중국A
신저가,OLD,300475 CH Equity,"Shannon Semiconductor Technology Co., Ltd. Class A",Producer Manufacturing,140.83,-3.21,10.1,,35.5,13.5,O,,,중국A
신저가,OLD,002080 CH Equity,"Sinoma Science & Technology Co., Ltd. Class A",Process Industries,42.33,-2.96,10.9,,36.2,3.5,O,,"(전일) 중차이커지(유리섬유·AI전자포): 유상증자(44.8억위안) 희석 우려+AI하드웨어 조정 지속, 과창50 -4% 여파 신저가",중국A
신저가,OLD,600875 CH Equity,Dongfang Electric Corporation Limited Class A,Producer Manufacturing,24.91,-2.28,12.6,16.7,20.1,1.8,O,,,중국A
신고가,NEW,600000 CH Equity,"Shanghai Pudong Development Bank Co., Ltd. Class A",Finance,9.71,4.63,45.9,,6.8,0.4,O,,"푸파은행(시중은행): 상장은행 배당 6456억위안 사상최대, 기술주 약세 속 고배당 순환매로 신고가",중국A
신고가,NEW,601328 CH Equity,"Bank of Communications Co., Ltd. Class A",Finance,7.32,3.24,92.2,,,0.6,O,,"교통은행(국유 상업은행): 배당수익률 5%대·저평가 매력, 방어주 선호 자금유입으로 신고가",중국A
신고가,NEW,000001 CH Equity,Ping An Bank Co. Ltd. Class A,Finance,11.61,2.93,32.5,5.7,5.5,0.5,O,,"핑안은행(주식제 상업은행): 은행 섹터 상승 흐름, 고배당·PBR 0.4배대 저평가 순환매 수혜",중국A
신고가,NEW,601166 CH Equity,"Industrial Bank Co., Ltd. Class A",Finance,19.1,2.74,58.4,5.5,6.0,0.5,O,,"싱예은행(주식제 상업은행): 배당비율 30% 돌파·PBR 0.54배 저평가, 방어주 자금유입에 신고가",중국A
신고가,NEW,600886 CH Equity,"SDIC Power Holdings Co., Ltd. Class A",Utilities,15.43,1.45,18.1,,16.6,1.8,O,,"궈터우전력(수력발전): 야룽강 수력 독점 고배당 유틸리티, 기술주 약세 속 방어주 순환매",중국A
신고가,NEW,001965 CH Equity,"China Merchants Expressway Network & Technology Holdings Co., Ltd. Class A",Transportation,10.7,1.33,10.6,,15.7,1.0,O,,,중국A
신고가,OLD,601939 CH Equity,China Construction Bank Corporation Class A,Finance,10.97,3.2,316.9,,8.2,0.8,O,O,"(전일) 젠서은행(국유 대형은행): 7/28 A주 역대 신고가·600억 2차자본채 발행 후 고배당 수급 지속, 신고가 보합",중국A
신고가,OLD,601288 CH Equity,Agricultural Bank of China Limited Class A,Finance,7.11,2.6,353.2,,,0.9,O,,"(전일) 농업은행(국유 대형은행): 섹터 선두 강세 후 신고가권 유지, 월간 고배당·저PB 리레이팅 수급 유입",중국A
신고가,OLD,601766 CH Equity,CRRC Corporation Limited Class A,Producer Manufacturing,6.33,2.59,25.2,,13.5,1.0,O,,"(전일) 중궈중처(철도차량 제조): 2Q 신규수주 516억위안(2025매출 18.9%) 모멘텀 지속, 대소비재 강세 속 신고가",중국A
신고가,OLD,601398 CH Equity,Industrial and Commercial Bank of China Limited Class A,Finance,8.15,2.52,401.2,,,0.7,O,,"(전일) (국유 대형은행): 창업판 급락 속 방어주 순환매로 은행섹터 강세, 공상은행 52주 신고가",중국A
신고가,OLD,600036 CH Equity,"China Merchants Bank Co., Ltd. Class A",Finance,40.55,2.24,151.0,,6.8,0.9,O,,"(전일) (우량 주식은행·자오상은행): 기술주 대피 자금이 고배당 은행주로 이동, 배당 매력에 신고가",중국A
신고가,OLD,000333 CH Equity,Midea Group Co. Ltd. Class A,Consumer Durables,88.95,2.23,96.7,,15.4,2.9,O,O,(전일) (가전 대표주·메이디그룹): 이구환신 수혜 기대·기술섹터 폭락 반사 순환매로 신고가,중국A
신고가,OLD,000651 CH Equity,"Gree Electric Appliances, Inc. of Zhuhai Class A",Producer Manufacturing,42.47,1.97,32.9,,8.1,1.6,O,,"(전일) 거리전기(에어컨 제조): AI·반도체주 급락 속 대소비재 역방향 강세, 이구환신(가전 교체보조) 확대 기대",중국A
신고가,OLD,601658 CH Equity,"Postal Savings Bank of China Co., Ltd. Class A",Finance,5.22,1.95,63.8,,7.1,0.6,O,,,중국A
신고가,OLD,600690 CH Equity,"Haier Smart Home Co., Ltd. Class A",Consumer Durables,23.27,1.26,29.6,,11.5,1.7,O,,(전일) (가전 대형주·하이얼스마트홈): 이구환신 정책 수혜·기술주 급락 반사 방어주 순환매로 신고가,중국A
신고가,OLD,601919 CH Equity,"COSCO SHIPPING Holdings Co., Ltd. Class A",Transportation,15.7,0.96,34.5,10.4,9.7,1.0,O,,,중국A
