구분,NEW/OLD,티커,종목명,섹터,종가,등락률(%),시총($B),PER(TTM),PBR,60일,52주,이유,시장
신고가,NEW,7832 JP Equity,Bandai Namco Holdings Inc.,Consumer Durables,4189.0,1.97,16.2,19.3,3.1,O,,"FY3/26 사상 최고익 경신 전망, 토이하비 호조 상승추세 지속",일본
신고가,NEW,9433 JP Equity,KDDI Corporation,Communications,2868.0,0.84,63.0,15.6,2.2,O,O,기계·비철 급락장서 고배당 디펜시브로 상대 자금 유입,일본
신고가,NEW,5108 JP Equity,Bridgestone Corporation,Consumer Durables,3729.0,0.65,28.8,14.2,1.3,O,,"디펜시브 소비재로 급락장서 상대적 견조, 60일 신고가",일본
신고가,NEW,1928 JP Equity,"Sekisui House, Ltd.",Finance,3546.0,-0.25,14.0,8.9,1.1,O,,"미국 주택사업 확대 기대·고배당(당일 보합, 장중 신고가 터치)",일본
신저가,NEW,6082 HK Equity,"Shanghai Biren Technology Co., Ltd. Class H",Electronic Technology,35.8,-14.96,13.1,,,O,,10% 할인 신주배정 발표 희석 우려+반도체 급락 -15%,홍콩
신저가,NEW,6869 HK Equity,Yangtze Optical Fibre and Cable Joint Stock Ltd Co Class H,Electronic Technology,130.4,-11.17,32.0,80.2,6.7,O,,"노무라 경쟁심화 경고·광섬유 가격 둔화 우려, 고점 차익실현",홍콩
신저가,NEW,2475 HK Equity,"Luxshare Precision Industry Co., Ltd. Class H",Electronic Technology,53.45,-10.92,69.6,,3.9,O,O,"IPO 공모가 하회 지속, 항셍테크 -4.4% 급락 속 매도 압력",홍콩
신저가,NEW,2476 HK Equity,"Victory Giant Technology (HuiZhou) Co., Ltd. Class H",Electronic Technology,215.0,-10.71,30.2,,9.5,O,O,PCB·전자부품 섹터 급락(A주 동종 다수 하한가) 동반 하락,홍콩
신저가,NEW,6951 HK Equity,"Chaozhou Three-Circle (Group) Co., Ltd. Class H",Electronic Technology,90.5,-7.65,31.0,,6.8,O,O,7/10 상장 직후 고점 대비 신규상장주 조정+섹터 약세,홍콩
신저가,NEW,2338 HK Equity,"Weichai Power Co., Ltd. Class H",Producer Manufacturing,29.78,-7.05,33.3,20.8,2.4,O,,,홍콩
신저가,NEW,670 HK Equity,China Eastern Airlines Corporation Limited Class H,Transportation,2.92,-7.01,11.0,,1.4,O,,,홍콩
신저가,NEW,3200 HK Equity,"Shenzhen Han's CNC Technology Co., Ltd. Class H",Producer Manufacturing,109.2,-6.1,18.8,43.7,4.2,O,,,홍콩
신저가,NEW,3808 HK Equity,Sinotruk Hong Kong Ltd.,Producer Manufacturing,37.16,-5.49,13.8,13.4,2.0,O,,,홍콩
신저가,NEW,2208 HK Equity,Goldwind Science & Technology Co. Ltd. Class H,Producer Manufacturing,9.26,-4.93,10.4,13.5,0.9,O,,,홍콩
신저가,NEW,6031 HK Equity,"Sany Heavy Industry Co., Ltd. Class H",Producer Manufacturing,18.28,-4.49,23.5,18.1,1.6,O,O,,홍콩
신저가,NEW,2727 HK Equity,Shanghai Electric Group Company Limited Class H,Producer Manufacturing,3.08,-4.35,13.2,33.7,0.8,O,O,,홍콩
신저가,NEW,1055 HK Equity,China Southern Airlines Company Limited Class H,Transportation,3.23,-4.15,12.0,60.5,1.5,O,O,,홍콩
신저가,NEW,1072 HK Equity,Dongfang Electric Corporation Limited Class H,Producer Manufacturing,20.36,-4.05,12.6,14.9,1.3,O,,,홍콩
신저가,OLD,1772 HK Equity,"Ganfeng Lithium Group Co., Ltd. Class H",Process Industries,37.82,-5.07,13.4,43.2,1.6,O,,(전일) 탄산리튬 가격 3월래 최저(칠레 수출증가·CATL 광산 재가동 공급과잉 우려),홍콩
신저가,OLD,9696 HK Equity,Tianqi Lithium Corp. Class H,Process Industries,32.46,-3.62,11.8,21.9,1.1,O,O,(전일) 골드만 하반기 리튬 20%+ 공급과잉 전망 등 공급증가 우려,홍콩
신고가,OLD,945 HK Equity,Manulife Financial Corporation,Finance,338.0,0.42,72.3,17.2,2.3,O,O,,홍콩
신고가,OLD,5 HK Equity,HSBC Holdings Plc,Finance,156.9,0.0,345.9,16.8,2.0,O,O,"(전일) 항셍지수 랠리 속 사상최고가, 매매단위 축소·30억달러 채권상환 호재",홍콩
신저가,NEW,688525 CH Equity,"Biwin Storage Technology Co., Ltd. Class A",Electronic Technology,252.86,-15.78,20.9,30.9,14.0,O,,반기 순익 +3200% 예고에도 대주주 감자 계획·고밸류 차익실현,중국A
신저가,NEW,300394 CH Equity,"Suzhou TFC Optical Communication Co., Ltd. Class A",Electronic Technology,211.37,-13.42,39.3,106.2,38.5,O,,"반기 가이던스(+25~45%)가 기관 예상(68%) 하회, PE 106배 해소",중국A
신저가,NEW,300757 CH Equity,"Robotechnik Intelligent Technology Co., Ltd. Class A",Producer Manufacturing,413.0,-12.61,11.7,,42.6,O,,"로봇 섹터 차익실현+1Q 순익 -48%, 시장 전반 약세",중국A
신저가,NEW,300136 CH Equity,"Shenzhen Sunway Communication Co., Ltd. Class A",Electronic Technology,69.51,-12.07,11.3,90.4,8.4,O,,위성통신·AI 테마 과열 후 PE 87배 고평가 해소 연속 하락,중국A
신저가,NEW,002600 CH Equity,Lingyi iTech (Guangdong) Company Class A,Electronic Technology,11.41,-9.52,15.1,38.9,3.4,O,,"1Q 순익 -30.7%·환차손 확대, 주력자금 순매도",중국A
신저가,NEW,002837 CH Equity,"Shenzhen Envicool Technology Co., Ltd. Class A",Producer Manufacturing,61.57,-9.27,12.7,161.6,22.6,O,,,중국A
신저가,NEW,601138 CH Equity,"Foxconn Industrial Internet Co., Ltd. Class A",Electronic Technology,57.59,-8.62,183.5,28.1,6.5,O,,,중국A
신저가,NEW,600703 CH Equity,"Sanan Optoelectronics Co., Ltd. Class A",Electronic Technology,12.45,-8.39,10.0,,1.7,O,,,중국A
신저가,NEW,601689 CH Equity,"Ningbo Tuopu Group Co., Ltd. Class A",Producer Manufacturing,50.67,-6.98,14.0,31.8,3.6,O,,,중국A
신저가,NEW,002475 CH Equity,"Luxshare Precision Industry Co., Ltd. Class A",Electronic Technology,58.05,-5.73,69.7,24.8,4.8,O,,,중국A
신저가,NEW,688795 CH Equity,Moore Threads Technology Co. Ltd. Class A,Electronic Technology,612.98,-5.54,45.1,,25.0,O,,,중국A
신저가,NEW,001280 CH Equity,"China National Uranium Co., Ltd. Class A",Non-Energy Minerals,56.66,-5.47,18.3,,6.9,O,O,,중국A
신저가,NEW,002050 CH Equity,"Zhejiang Sanhua Intelligent Controls Co., Ltd. Class A",Producer Manufacturing,39.75,-4.97,22.8,41.1,5.1,O,,,중국A
신저가,NEW,600026 CH Equity,"COSCO SHIPPING Energy Transportation Co., Ltd. Class A",Transportation,14.21,-4.89,11.0,13.0,1.6,O,,,중국A
신저가,NEW,603799 CH Equity,"Zhejiang Huayou Cobalt Co., Ltd. Class A",Non-Energy Minerals,37.0,-4.69,10.8,9.6,1.4,O,O,,중국A
신저가,NEW,300274 CH Equity,"Sungrow Power Supply Co., Ltd. Class A",Producer Manufacturing,101.61,-4.0,32.1,17.6,4.3,O,,,중국A
신저가,NEW,002179 CH Equity,"Jonhon Optronic Technology Co., Ltd. Class A",Electronic Technology,32.7,-3.85,10.7,39.3,2.8,O,,,중국A
신저가,NEW,600875 CH Equity,Dongfang Electric Corporation Limited Class A,Producer Manufacturing,24.87,-3.68,12.6,20.1,1.8,O,,,중국A
신저가,NEW,600111 CH Equity,"China Northern Rare Earth (Group) High-Tech Co., Ltd. Class A",Process Industries,37.45,-3.65,20.7,49.4,5.3,O,,,중국A
신저가,NEW,605117 CH Equity,"Ningbo Deye Technology Co., Ltd. Class A",Producer Manufacturing,80.15,-2.99,15.5,27.9,8.8,O,,,중국A
신저가,NEW,002028 CH Equity,"Sieyuan Electric Co., Ltd. Class A",Electronic Technology,147.05,-2.87,17.5,,,O,,,중국A
신저가,NEW,002709 CH Equity,"Guangzhou Tinci Materials Technology Co., Ltd",Process Industries,35.62,-2.7,11.0,24.9,3.8,O,,,중국A
신저가,NEW,001248 CH Equity,CHINA RES NEW ENGY HLDGS CO LTD,Finance,12.67,-2.31,24.9,,1.8,O,O,,중국A
신저가,NEW,600150 CH Equity,China CSSC Holdings Limited Class A,Producer Manufacturing,32.34,-2.0,36.7,19.4,1.6,O,,,중국A
신저가,NEW,300124 CH Equity,"Shenzhen Inovance Technology Co., Ltd Class A",Producer Manufacturing,59.12,-1.97,24.0,33.9,4.4,O,O,,중국A
신저가,NEW,601727 CH Equity,Shanghai Electric Group Company Limited Class A,Producer Manufacturing,6.39,-1.84,13.2,76.8,1.8,O,O,,중국A
신저가,NEW,601872 CH Equity,"China Merchants Energy Shipping Co., Ltd. Class A",Transportation,13.91,-1.77,16.9,14.2,2.5,O,,,중국A
신저가,NEW,600115 CH Equity,China Eastern Airlines Corporation Limited Class A,Transportation,3.51,-1.68,11.0,77.8,2.0,O,O,,중국A
신저가,NEW,600089 CH Equity,"TBEA Co., Ltd. Class A",Producer Manufacturing,18.66,-1.17,14.1,15.2,1.3,O,,,중국A
신저가,NEW,600346 CH Equity,"Hengli Petrochemical Co., Ltd. Class A",Process Industries,15.06,-0.07,15.7,11.9,1.5,O,,,중국A
신저가,OLD,688818 CH Equity,CETC LANTIAN TECHNOLOGY CO LTD,Commercial Services,51.2,-12.21,15.0,,16.3,O,O,(전일) 7/13 급락(-13%) 후 차익실현·주력자금 순유출 지속,중국A
신저가,OLD,300476 CH Equity,"Victory Giant Technology (HuiZhou) Co., Ltd. Class A",Electronic Technology,241.5,-10.86,39.3,44.8,12.1,O,,,중국A
신저가,OLD,600118 CH Equity,"China Spacesat Co., Ltd. Class A",Electronic Technology,62.35,-9.85,12.1,4360.1,11.7,O,,"(전일) 1Q 순손실 확대(-77% YoY), 상업우주 테마 고점 차익실현",중국A
신저가,OLD,001399 CH Equity,HKC Corporation Limited Class A,Electronic Technology,23.51,-8.88,27.8,,4.4,O,O,(전일) IPO 직후 급락 지속: 패널 업황·370억위안 부채·해금 부담(7/3~7 이상변동),중국A
신저가,OLD,002202 CH Equity,Goldwind Science & Technology Co. Ltd. Class A,Producer Manufacturing,17.01,-8.5,10.4,23.8,1.8,O,,,중국A
신저가,OLD,300442 CH Equity,Range Intelligent Computing Technology Group Company Limited Class A,Technology Services,64.36,-6.83,15.9,21.0,7.3,O,,,중국A
신저가,OLD,601698 CH Equity,China Satellite Communications Co. Ltd Class A,Communications,25.59,-6.67,17.1,271.9,6.8,O,,"(전일) 1Q26 순이익 -62% 급감·주력자금 순유출, 고평가(PE 300배+) 부담 조정",중국A
신저가,OLD,000338 CH Equity,"Weichai Power Co., Ltd. Class A",Producer Manufacturing,24.6,-4.13,33.4,18.9,2.2,O,,(전일) 특별한 뉴스 없음(섹터/수급 흐름 추정),중국A
신저가,OLD,301638 CH Equity,"CSG Digital Power Grid Research Institute Co., Ltd. Class A",Technology Services,20.67,-3.41,10.1,,5.9,O,,(전일) 특별한 뉴스 없음(신규상장주 수급/해금 부담 추정),중국A
신저가,OLD,002460 CH Equity,"Ganfeng Lithium Group Co., Ltd. Class A",Process Industries,48.48,-2.98,13.4,26.5,2.2,O,,(전일) 탄산리튬 가격 약세 지속·리튬 섹터 수급 부진,중국A
신저가,OLD,600930 CH Equity,Huadian New Energy Group Corporation Limited Class A,Utilities,4.26,-0.7,26.4,,1.6,O,O,(전일) 상장 1년 해금 도래 수급 부담+순익 역성장·자회사 제재 악재,중국A
신고가,NEW,600436 CH Equity,"Zhangzhou Pientzehuang Pharmaceutical Co., Ltd. Class A",Health Technology,146.63,3.88,12.6,46.5,5.8,O,,"국무원 중의약 15·5규획 발표로 중약 섹터 급등, 연속 강세",중국A
신고가,NEW,600886 CH Equity,"SDIC Power Holdings Co., Ltd. Class A",Utilities,14.76,1.86,17.1,15.9,1.7,O,,야룽장 유역 강수 증가로 수력 발전량 상승 기대,중국A
