구분,NEW/OLD,티커,종목명,섹터,종가,등락률(%),시총($B),PER(TTM),PBR,60일,52주,이유,시장
신고가,OLD,MPLX US Equity,MPLX LP,Industrial Services,57.79,-2.38,58.6,12.5,4.2,O,O,,미국
신고가,OLD,GD US Equity,General Dynamics Corporation,Electronic Technology,380.96,-3.11,103.0,24.0,4.0,O,O,,미국
신고가,OLD,WAB US Equity,Westinghouse Air Brake Technologies Corporation,Producer Manufacturing,291.76,-4.59,49.3,39.3,4.4,O,O,"(전일) (철도·화물 운송장비): Q2 매출 $31.8억(+17.5%)·EPS $2.76 상회, 수주잔고 $309억(+41.7%)에 가이던스 상향",미국
신저가,NEW,6525 JP Equity,Kokusai Electric Corporation,Producer Manufacturing,6049.0,-17.68,10.7,47.1,6.4,O,,코쿠사이일렉트릭(반도체 성막장비): SK하이닉스 실적 예상미달+피치 AI투자 리스크경고로 장비주 급락,일본
신저가,NEW,4062 JP Equity,"IBIDEN CO., LTD.",Electronic Technology,13470.0,-9.32,25.5,62.9,6.8,O,,"이비덴(ABF기판·IC패키지): SK하이닉스 실적실망+피치 AI투자 리스크경고, 반도체관련주 매도 확대",일본
신저가,NEW,6723 JP Equity,Renesas Electronics Corporation,Electronic Technology,3170.0,-8.43,37.6,,2.3,O,,르네사스(차재·산업용 반도체): SK하이닉스 실적 하회+한국 코스피 급락 여파로 반도체주 전면 하락,일본
신저가,NEW,6920 JP Equity,Lasertec Corp.,Electronic Technology,34330.0,-8.31,20.7,34.8,13.6,O,,레이저테크(EUV 마스크검사장비): SK하이닉스 실적 미달+한국증시 서킷브레이커로 장비주 집중매도,일본
신저가,NEW,5803 JP Equity,Fujikura Ltd,Producer Manufacturing,3760.0,-7.68,43.7,39.6,11.1,O,,후지쿠라(AI데이터센터 광케이블): 피치 AI대규모투자 신용리스크 경고+반도체관련주 매도 물결,일본
신저가,NEW,9984 JP Equity,SoftBank Group Corp.,Communications,4741.0,-6.95,178.0,5.4,1.6,O,,,일본
신저가,NEW,6762 JP Equity,TDK Corporation,Electronic Technology,2746.0,-6.2,34.0,26.7,2.4,O,,,일본
신저가,NEW,6361 JP Equity,Ebara Corporation,Producer Manufacturing,4871.0,-5.44,14.4,28.3,4.3,O,,,일본
신저가,NEW,5802 JP Equity,"Sumitomo Electric Industries, Ltd.",Producer Manufacturing,2072.0,-5.28,42.3,17.5,2.4,O,,,일본
신저가,NEW,1803 JP Equity,Shimizu Corporation,Industrial Services,2391.5,-3.43,10.1,12.8,1.7,O,,,일본
신저가,NEW,6504 JP Equity,"Fuji Electric Co., Ltd.",Producer Manufacturing,12045.0,-3.02,10.9,18.1,2.2,O,,,일본
신저가,NEW,6503 JP Equity,Mitsubishi Electric Corp.,Producer Manufacturing,5172.0,-2.76,68.4,26.1,2.4,O,,,일본
신저가,NEW,6857 JP Equity,Advantest Corp.,Electronic Technology,25200.0,-1.22,108.9,49.1,23.0,O,,,일본
신저가,NEW,6954 JP Equity,Fanuc Corporation,Producer Manufacturing,6463.0,1.41,36.1,36.2,3.2,O,,,일본
신저가,OLD,5801 JP Equity,"Furukawa Electric Co., Ltd.",Producer Manufacturing,2772.5,-7.83,12.9,26.9,4.7,O,,"후루카와전기(광섬유·파워케이블): 피치 AI투자 리스크경고 여파, AI테마 고PER주 수급악화로 급락",일본
신저가,OLD,6146 JP Equity,Disco Corporation,Producer Manufacturing,51320.0,-6.52,36.4,38.2,9.6,O,,(전일) (디스코·반도체 다이싱장비): 7-9월 순이익 가이던스 395억엔이 컨센 473억엔 대폭 하회로 -12% 급락,일본
신저가,OLD,4063 JP Equity,"Shin-Etsu Chemical Co., Ltd.",Process Industries,5690.0,-3.1,70.9,22.2,2.3,O,,"(전일) (실리콘·PVC): FY27 영업익 계획 5250억엔, 예상 5594억엔 하회 실망 매도",일본
신저가,OLD,6383 JP Equity,"Daifuku Co., Ltd.",Producer Manufacturing,5753.0,-1.84,13.6,27.5,4.6,O,,(전일) (다이후쿠·반도체팹 자동화): AI투자 둔화 우려로 반도체 자동화장비 섹터 급락 수급으로 신저가,일본
신저가,OLD,4004 JP Equity,Resonac Holdings Corporation,Process Industries,12245.0,-0.97,14.2,65.0,3.1,O,,(전일) (레조낙·반도체소재): 중국 노광장비 자체제조 보도·아시아 AI반도체 전반 급락 수급으로 신저가,일본
신저가,OLD,7741 JP Equity,HOYA CORPORATION,Health Technology,23765.0,0.34,48.4,31.9,7.8,O,,,일본
신고가,NEW,9766 JP Equity,KONAMI Group Corporation,Technology Services,22705.0,12.74,16.7,30.8,5.5,O,,코나미그룹(게임·헬스클럽 복합): 카프콤 1Q 영업익 +67% 호실적에 게임주 전반 동반매수,일본
신고가,NEW,7309 JP Equity,Shimano Inc.,Consumer Durables,21065.0,10.37,10.1,31.3,2.0,O,O,시마노(자전거 부품·낚시): 2Q 순익 +606% 급증 호실적에 상반기 업적 상방수정,일본
신고가,NEW,6301 JP Equity,Komatsu Ltd.,Producer Manufacturing,7265.0,7.63,36.8,17.6,1.9,O,,"코마츠(건설기계): 1Q 세전이익 +6.7%, 통기 세전이익 9% 상방수정 발표",일본
신고가,NEW,7203 JP Equity,Toyota Motor Corp.,Consumer Durables,3224.0,7.18,195.9,10.9,1.1,O,,"토요타자동차(자동차): AI·반도체주 급락 속 저PBR 가치주로 자금유입, 엔저 업적개선 기대",일본
신고가,NEW,7270 JP Equity,Subaru Corporation,Consumer Durables,2848.5,6.29,11.7,22.9,0.7,O,,스바루(자동차): AI반도체 섹터 급락에 저배당·저PBR 자동차주로 자금이동,일본
신고가,NEW,4689 JP Equity,LY Corporation,Technology Services,472.6,4.79,18.6,17.0,1.1,O,,,일본
신고가,NEW,9435 JP Equity,"Hikari Tsushin, Inc.",Utilities,40270.0,4.41,10.1,11.7,1.5,O,,,일본
신고가,NEW,7259 JP Equity,Aisin Corporation,Producer Manufacturing,2512.5,4.32,10.6,10.8,0.8,O,,,일본
신고가,NEW,7974 JP Equity,"Nintendo Co., Ltd.",Consumer Durables,7986.0,4.27,54.0,21.9,3.1,O,,,일본
신고가,NEW,8136 JP Equity,Sanrio Co. Ltd.,Retail Trade,1343.0,4.07,10.0,30.1,10.5,O,,,일본
신고가,NEW,6758 JP Equity,Sony Group Corporation,Electronic Technology,3809.0,4.01,132.8,,2.9,O,,,일본
신고가,NEW,6098 JP Equity,"Recruit Holdings Co., Ltd.",Technology Services,13100.0,4.01,104.6,37.7,11.6,O,O,,일본
신고가,NEW,6702 JP Equity,Fujitsu Limited,Technology Services,3844.0,3.89,39.3,15.1,3.3,O,,,일본
신고가,NEW,1925 JP Equity,"Daiwa House Industry Co., Ltd.",Consumer Durables,4909.0,3.02,18.9,8.7,1.0,O,,,일본
신고가,NEW,4452 JP Equity,Kao Corporation,Consumer Non-Durables,3419.0,2.98,18.4,24.5,2.9,O,,,일본
신고가,NEW,4901 JP Equity,FUJIFILM Holdings Corp,Health Technology,3866.0,2.96,27.5,16.9,1.2,O,O,,일본
신고가,NEW,6701 JP Equity,NEC Corporation,Technology Services,4613.0,2.74,37.3,22.7,2.8,O,,,일본
신고가,NEW,9432 JP Equity,NTT Inc,Communications,160.3,2.49,81.6,12.7,1.3,O,,,일본
신고가,NEW,8697 JP Equity,"Japan Exchange Group, Inc.",Finance,2290.0,2.19,14.0,25.7,7.3,O,O,,일본
신고가,NEW,9101 JP Equity,Nippon Yusen Kabushiki Kaisha,Transportation,6141.0,2.01,14.7,12.1,0.8,O,,,일본
신고가,NEW,8766 JP Equity,"Tokio Marine Holdings, Inc.",Finance,8393.0,1.93,95.9,16.3,2.9,O,O,,일본
신고가,NEW,4502 JP Equity,Takeda Pharmaceutical Co. Ltd.,Health Technology,5847.0,1.79,56.1,,1.2,O,,,일본
신고가,OLD,5108 JP Equity,Bridgestone Corporation,Consumer Durables,4120.0,6.24,30.0,15.7,1.4,O,O,"(전일) (브리지스톤·타이어): 1Q 경상이익 +47% 호조, 8/7 결산 기대 매수로 52주 신고가",일본
신고가,OLD,6902 JP Equity,DENSO CORPORATION,Producer Manufacturing,2208.0,6.18,35.0,13.5,1.1,O,,"(전일) (자동차부품 1위): 7/31 결산 앞둔 기대매수, 日증시 반등 수혜",일본
신고가,OLD,7832 JP Equity,Bandai Namco Holdings Inc.,Consumer Durables,4747.0,4.98,17.8,21.8,3.5,O,,"(전일) (게임·완구): 맥쿼리 목표주가 5500→5600엔 상향, 8/5 결산 기대매수",일본
신고가,OLD,7267 JP Equity,"Honda Motor Co., Ltd.",Consumer Durables,1688.5,4.75,38.4,,0.6,O,,,일본
신고가,OLD,8113 JP Equity,Unicharm Corporation,Consumer Non-Durables,1050.5,4.58,11.2,30.5,2.3,O,,,일본
신고가,OLD,2503 JP Equity,Kirin Holdings Co. Ltd.,Consumer Non-Durables,3133.0,4.5,14.9,16.9,1.9,O,O,,일본
신고가,OLD,7532 JP Equity,Pan Pacific International Holdings Corporation,Retail Trade,964.6,4.42,17.7,26.6,4.2,O,,"(전일) (돈키호테 운영사): 3Q 누적 경상이익 +11.7%, 내수 소매 방어주 수급 유입으로 신고가",일본
신고가,OLD,4661 JP Equity,"Oriental Land Co., Ltd.",Consumer Services,3030.0,4.34,29.1,40.8,4.5,O,,(전일) (도쿄디즈니리조트): 입장권 상한 인상 보도·7/30 결산 기대로 연속 급등,일본
신고가,OLD,4684 JP Equity,"OBIC Co., Ltd.",Technology Services,4752.0,4.05,11.9,26.4,4.2,O,,"(전일) (ERP·업무SW): 4-6월 순이익 16%↑ 결산 재평가, IT섹터로 자금 이동",일본
신고가,OLD,9433 JP Equity,KDDI Corporation,Communications,3108.0,3.84,66.0,16.9,2.3,O,O,,일본
신고가,OLD,9022 JP Equity,Central Japan Railway Company,Transportation,4243.0,3.74,23.9,7.4,0.8,O,,,일본
신고가,OLD,9735 JP Equity,"Secom Co., Ltd.",Commercial Services,7172.0,3.58,18.8,26.0,2.2,O,O,,일본
신고가,OLD,8593 JP Equity,Mitsubishi HC Capital Inc.,Finance,1518.0,3.48,12.9,13.5,1.1,O,,,일본
신고가,OLD,2502 JP Equity,Asahi Group Holdings Ltd,Consumer Non-Durables,1776.5,3.25,16.0,21.9,0.9,O,,(전일) (아사히맥주): FY26 최종이익 +60% 2기만의 사상최고익 전망·증배로 신고가,일본
신고가,OLD,6988 JP Equity,Nitto Denko Corp.,Electronic Technology,3549.0,2.99,13.6,17.6,2.1,O,,,일본
신고가,OLD,5401 JP Equity,NIPPON STEEL CORP.,Non-Energy Minerals,672.8,2.87,21.4,205.1,0.6,O,,(전일) 닛폰스틸(일본 최대 철강): US스틸 철강가 호조·FY27 이익 1000억엔 기여 기대로 자율반등,일본
신고가,OLD,9020 JP Equity,East Japan Railway Company,Transportation,3935.0,2.77,26.5,17.9,1.5,O,,,일본
신고가,OLD,1928 JP Equity,"Sekisui House, Ltd.",Finance,3750.0,2.54,14.4,9.5,1.1,O,,,일본
신고가,OLD,4612 JP Equity,"Nippon Paint Holdings Co., Ltd.",Process Industries,1237.0,2.4,17.2,14.9,1.5,O,,,일본
신고가,OLD,3382 JP Equity,"Seven & I Holdings Co., Ltd.",Retail Trade,2256.0,2.29,31.2,17.9,1.4,O,,(전일) (세븐일레븐 모회사): 1Q 경상이익 +89% 서프라이즈·통기 6.3% 상방수정으로 신고가,일본
신고가,OLD,9434 JP Equity,SoftBank Corp.,Communications,235.9,2.21,67.5,21.0,4.3,O,,,일본
신고가,OLD,4307 JP Equity,"Nomura Research Institute,Ltd.",Technology Services,5493.0,2.14,18.0,204.1,7.3,O,,"(전일) (IT컨설팅·NRI): 7/30 결산 앞두고 기대 매수, FY27 이익 전망 개선으로 신고가",일본
신고가,OLD,2914 JP Equity,Japan Tobacco Inc.,Consumer Non-Durables,6781.0,2.0,72.2,21.9,2.9,O,O,,일본
신고가,OLD,8630 JP Equity,"Sompo Holdings,Inc.",Finance,7361.0,1.34,41.0,10.5,1.3,O,O,,일본
신고가,OLD,4755 JP Equity,"Rakuten Group, Inc.",Retail Trade,840.4,1.01,11.1,,2.0,O,,,일본
신저가,NEW,6809 HK Equity,"Montage Technology Co., Ltd. Class H",Electronic Technology,269.6,-2.88,34.5,111.0,13.9,O,,"몽타주테크(메모리인터페이스칩): AI하드웨어 체인 전반 조정+한국 가격담합 조사 여파, 메모리 섹터 동반 하락",홍콩
신저가,NEW,981 HK Equity,Semiconductor Manufacturing International Corp.,Electronic Technology,67.2,-2.75,104.4,96.9,3.2,O,,"SMIC(반도체 파운드리): AI하드웨어 체인 조정 지속, 반도체 섹터 전반 하락에 동반",홍콩
신저가,OLD,1377 HK Equity,"Guangdong Dtech Technology Co., Ltd. Class H",Producer Manufacturing,286.0,-8.39,18.4,,35.6,O,O,딩타이가오커(PCB 드릴비트 글로벌 1위): AI서버 PCB 섹터 전반 급락(광허테크 등 -16%)에 동반,홍콩
신저가,OLD,2476 HK Equity,"Victory Giant Technology (HuiZhou) Co., Ltd. Class H",Electronic Technology,178.3,-7.9,24.3,,7.9,O,O,성훙테크H(AI서버 PCB): AI하드웨어 PCB 섹터 조정 지속·엔비디아 루빈 품질 루머 및 이익 정점 우려,홍콩
신저가,OLD,1888 HK Equity,Kingboard Laminates Holdings Limited,Producer Manufacturing,31.54,-6.52,13.6,40.4,6.1,O,,(전일) (동박적층판 PCB소재·젠타오): 엔비디아 차세대 AI서버랙 PCB 양산 2028년 연기 충격으로 -16% 급락,홍콩
신저가,OLD,6869 HK Equity,Yangtze Optical Fibre and Cable Joint Stock Ltd Co Class H,Electronic Technology,102.8,-5.95,24.0,63.3,5.3,O,,(전일) (광섬유 제조·창페이광섬유): 제프리스 '이익 정점' 경고·증설 공급과잉 전망으로 급락,홍콩
신저가,OLD,3986 HK Equity,GigaDevice Semiconductor Inc. Class H,Electronic Technology,436.6,-3.24,40.5,91.7,10.7,O,,"(전일) (낸드 컨트롤러·자오이촹신): 장신메모리 커촹반 상장 첫날 +465%, 그림자주 차익 매도로 -17% 폭락",홍콩
신저가,OLD,3200 HK Equity,"Shenzhen Han's CNC Technology Co., Ltd. Class H",Producer Manufacturing,94.65,-3.12,15.5,37.9,3.6,O,O,한스CNC(CNC 공작기계): 특별한 뉴스 없음(AI하드웨어·PCB 연관 제조장비 섹터 하락 흐름 추정),홍콩
신고가,NEW,1698 HK Equity,Tencent Music Entertainment Group Class A,Technology Services,38.18,4.6,13.3,12.0,1.3,O,,"텐센트뮤직(온라인음악 스트리밍): 항셍테크 +2.84%, 텐센트·비리비리 등 대형 인터넷주 동반 강세",홍콩
신고가,NEW,2888 HK Equity,Standard Chartered PLC,Finance,231.4,3.86,60.6,14.6,1.4,O,O,스탠다드차타드(국제상업은행): 상반기 세전이익 48억달러(+9%)·2Q 이익 예상 17% 상회·골드만 목표가 상향,홍콩
신고가,NEW,6690 HK Equity,"Haier Smart Home Co., Ltd. Class H",Consumer Durables,22.5,3.31,28.7,10.2,1.5,O,,"하이얼스마트홈(가전 제조): 신소비·대형소비주 섹터 수급 유입 동반 강세(개별 촉매 미확인, 수급 추정)",홍콩
신고가,NEW,87 HK Equity,Swire Pacific Limited Class B,Consumer Non-Durables,15.1,2.3,15.0,7.2,0.1,O,O,스와이어퍼시픽B(항공·부동산·음료 복합): 특별한 뉴스 없음(시장 전반 상승 흐름 동반 추정),홍콩
신고가,NEW,27 HK Equity,Galaxy Entertainment Group Limited,Consumer Services,34.34,2.02,18.8,14.1,1.8,O,,은하오락(마카오 카지노): 마카오 GGR 회복 기대·7월 일평균 매출 전주比 +9%·골드만 매수 유지,홍콩
신고가,NEW,6160 HK Equity,BeOne Medicines Ltd.,Health Technology,199.1,1.95,37.2,74.2,7.7,O,,,홍콩
신고가,NEW,1288 HK Equity,Agricultural Bank of China Limited Class H,Finance,6.32,1.94,352.6,6.8,0.7,O,,,홍콩
신고가,NEW,5 HK Equity,HSBC Holdings Plc,Finance,164.7,1.67,353.7,17.6,2.1,O,O,,홍콩
신고가,NEW,3968 HK Equity,"China Merchants Bank Co., Ltd. Class H",Finance,50.4,1.29,149.8,7.7,1.0,O,,,홍콩
신고가,NEW,2 HK Equity,CLP Holdings Limited,Utilities,78.0,0.26,25.1,18.8,1.8,O,O,,홍콩
신고가,OLD,2328 HK Equity,"PICC Property & Casualty Co., Ltd. Class H",Finance,16.69,2.9,46.0,8.5,1.2,O,,"(전일) (손해보험·중국재보험): 배당지급일 직전 막차 매수 집중, 은행·보험 방어섹터 동반 강세로 신고가",홍콩
신고가,OLD,3690 HK Equity,Meituan Class B,Technology Services,92.3,2.21,71.1,,3.3,O,,"(전일) (음식배달·로컬커머스): 미이란 긴장 완화 리스크오프 해소·과기주 매수, 2Q 적자축소 기대",홍콩
신고가,OLD,300 HK Equity,Midea Group Co. Ltd. Class H,Consumer Durables,98.4,2.13,94.4,15.5,2.8,O,O,(전일) (가전·로봇): 자사주 매입 집행·휴머노이드 상업화 기대 매수세 유입으로 신고가,홍콩
신고가,OLD,945 HK Equity,Manulife Financial Corporation,Finance,349.0,2.11,74.5,17.8,2.4,O,O,,홍콩
신고가,OLD,316 HK Equity,Orient Overseas (International) Limited,Transportation,154.0,1.78,12.7,8.6,1.0,O,,(전일) (컨테이너 해운 OOCL): 운임(SCFI) 10주 연속 상승·항로 불안 해소로 운임 강세,홍콩
신고가,OLD,1398 HK Equity,Industrial and Commercial Bank of China Limited Class H,Finance,7.48,1.63,399.0,6.5,0.6,O,O,(전일) (국유 대형은행): 독립 촉매 없이 은행 섹터 전반 강세·위안화 강세 수급으로 52주 신고가,홍콩
신고가,OLD,19 HK Equity,Swire Pacific Limited Class A,Consumer Non-Durables,98.5,1.6,15.0,46.7,0.5,O,O,"(전일) (복합기업·부동산): UBS 목표가 20% 상향, 태고지산·캐세이퍼시픽 이익 기여 기대로 신고가",홍콩
신고가,OLD,1519 HK Equity,J&T Global Express Limited,Transportation,10.17,1.5,12.4,61.0,3.7,O,,"(전일) (국제택배·물류): 자사주 매입 지속, 동남아 패키지 처리량 +84% 역대 최대로 신고가",홍콩
신고가,OLD,1308 HK Equity,"SITC International Holdings Co., Ltd.",Transportation,39.46,1.18,13.5,11.2,5.5,O,O,,홍콩
신고가,OLD,939 HK Equity,China Construction Bank Corporation Class H,Finance,9.21,0.88,313.2,6.2,0.6,O,O,,홍콩
신고가,OLD,2388 HK Equity,BOC Hong Kong (Holdings) Limited,Finance,52.2,0.68,69.9,13.8,1.5,O,O,,홍콩
신고가,OLD,293 HK Equity,Cathay Pacific Airways Limited,Transportation,14.79,0.27,11.4,9.1,1.7,O,O,"(전일) (홍콩 국적 항공사): 캐세이퍼시픽, 상반기 순이익 60~65억 홍콩달러(전년비 최대 +76%) 예고, 여객·화물 호조",홍콩
신고가,OLD,6823 HK Equity,HKT Trust and HKT Ltd,Communications,12.86,0.08,12.4,18.4,2.6,O,O,HKT트러스트(홍콩 통신): 7/30 중간 실적발표 앞두고 기대 매수 유입(+0.08% 소폭),홍콩
신고가,OLD,1919 HK Equity,"COSCO SHIPPING Holdings Co., Ltd. Class H",Transportation,15.77,-0.19,34.1,7.3,0.9,O,,"(전일) (컨테이너 해운): 상하이운임 10주 연속 상승, 홍해 우회 공급긴축·수출 피크시즌 조기 점화",홍콩
신저가,NEW,002851 CH Equity,"Shenzhen Megmeet Electrical Co., Ltd. Class A",Producer Manufacturing,107.52,-8.55,10.1,401.2,6.9,O,,메그미터(전력전자 파워서플라이): 홍콩 H주 상장신청에 따른 지분희석 우려+2025 순이익 -66.6% 실적악화 급락,중국A
신저가,NEW,002080 CH Equity,"Sinoma Science & Technology Co., Ltd. Class A",Process Industries,43.62,-6.7,11.6,37.3,3.6,O,,"중차이커지(유리섬유·AI전자포): 유상증자(44.8억위안) 희석 우려+AI하드웨어 조정 지속, 과창50 -4% 여파 신저가",중국A
신저가,NEW,688521 CH Equity,"VeriSilicon Microelectronics (Shanghai) Co., Ltd. Class A",Electronic Technology,192.02,-6.52,16.0,,32.1,O,,신위안(반도체 칩IP설계): 과창50 -4~5% 급락(미 필라델피아반도체 -4.49%·AI과잉투자 우려)+국가IC기금 감산공시 악재,중국A
신저가,NEW,002384 CH Equity,"Suzhou Dongshan Precision Manufacturing Co., Ltd Class A",Electronic Technology,179.78,-5.73,51.5,160.5,14.5,O,,"둥산징미(PCB·광모듈): CPO·1.6T 광모듈 가격급락 루머+회사 단가하락 발언, CPO/PCB 연속 하한가권",중국A
신저가,NEW,300476 CH Equity,"Victory Giant Technology (HuiZhou) Co., Ltd. Class A",Electronic Technology,201.61,-4.08,30.5,37.4,10.1,O,,"성훙커지A(PCB): 둥산징미 등 CPO 섹터 연속 급락 여파로 PCB 개념주 동반 하락, 섹터 수급 이탈",중국A
신저가,NEW,300442 CH Equity,Range Intelligent Computing Technology Group Company Limited Class A,Technology Services,60.72,-3.97,14.6,19.8,6.9,O,,,중국A
신저가,NEW,002008 CH Equity,"Han's Laser Technology Industry Group Co., Ltd. Class A",Producer Manufacturing,91.0,-3.37,14.1,,4.4,O,,,중국A
신저가,NEW,000657 CH Equity,China Tungsten & Hightech Materials Co. Ltd. Class A,Non-Energy Minerals,52.54,-2.67,18.2,60.5,11.2,O,,,중국A
신저가,NEW,600522 CH Equity,"Jiangsu Zhongtian Technology Co., Ltd. Class A",Producer Manufacturing,29.34,-2.07,14.9,31.3,2.6,O,,,중국A
신저가,NEW,300475 CH Equity,"Shannon Semiconductor Technology Co., Ltd. Class A",Producer Manufacturing,145.5,-1.2,10.2,36.7,13.9,O,,,중국A
신저가,NEW,601100 CH Equity,"Jiangsu Hengli Hydraulic Co., Ltd. Class A",Producer Manufacturing,102.93,-0.84,20.6,49.8,7.7,O,,,중국A
신저가,NEW,002916 CH Equity,"Shennan Circuit Co., Ltd. Class A",Electronic Technology,316.01,-0.66,32.0,58.0,11.6,O,,,중국A
신저가,NEW,002463 CH Equity,"Wus Printed Circuit (Kunshan) Co., Ltd. Class A",Electronic Technology,105.25,-0.47,30.1,47.5,12.1,O,,,중국A
신저가,NEW,000988 CH Equity,"Huagong Tech Co., Ltd. Class A",Producer Manufacturing,100.26,-0.32,29.8,58.8,8.5,O,,,중국A
신저가,NEW,601689 CH Equity,"Ningbo Tuopu Group Co., Ltd. Class A",Producer Manufacturing,45.58,-0.04,11.7,28.6,3.2,O,O,,중국A
신저가,NEW,688396 CH Equity,China Resources Microelectronics Ltd. Class A,Electronic Technology,56.05,-0.04,11.0,82.0,3.2,O,,,중국A
신저가,NEW,688256 CH Equity,Cambricon Technologies Corp. Ltd. Class A,Electronic Technology,1146.9,1.68,104.8,267.0,56.0,O,,,중국A
신저가,NEW,600875 CH Equity,Dongfang Electric Corporation Limited Class A,Producer Manufacturing,25.49,2.45,12.2,20.6,1.9,O,,,중국A
신저가,OLD,601869 CH Equity,Yangtze Optical Fibre & Cable Joint Stock Ltd. Co. Class A,Electronic Technology,281.7,-6.81,24.0,191.9,16.4,O,,"(전일) (광섬유 제조·창페이광섬유): 6월 고점 이후 광통신 섹터 조정 지속, 신규 촉매 없이 약세 연장",중국A
신저가,OLD,001309 CH Equity,"Shenzhen Techwinsemi Technology Co., Ltd. Class A",Electronic Technology,354.58,-1.9,12.0,,12.1,O,,"(전일) (낸드 스토리지·더밍리): 2분기 순이익 전분기 감소 공시 후 12거래일 7차 하한가, 사이클 전환 공포",중국A
신저가,OLD,688818 CH Equity,CETC LANTIAN TECHNOLOGY CO LTD,Commercial Services,44.4,-0.65,11.5,,14.1,O,O,"(전일) (우주·특수전원): 상장 초 급등 후 조정 지속, 신규 재료 없음(IPO 거품 해소)",중국A
신저가,OLD,600487 CH Equity,"Hengtong Optic-Electric Co., Ltd. Class A",Producer Manufacturing,49.75,-0.52,18.0,37.7,3.8,O,,(전일) (광섬유 광케이블·헝퉁광전): AI 연산 수요 불확실·한국 광통신주 동반 하락으로 급락,중국A
신저가,OLD,301308 CH Equity,"Shenzhen Longsys Electronics Co., Ltd. Class A",Electronic Technology,329.63,-0.11,20.6,25.6,11.3,O,,"(전일) (플래시 스토리지·장보룽): 2분기 순이익 전분기 감소, 저장 사이클 정점 우려로 연속 하한가",중국A
신저가,OLD,688795 CH Equity,Moore Threads Technology Co. Ltd. Class A,Electronic Technology,564.54,0.22,39.1,,23.0,O,,(전일) (국산 GPU·무어스레드): AI 하드웨어 섹터 전반 폭락 속 고평가 국산 GPU주 동반 급락,중국A
신저가,OLD,300394 CH Equity,"Suzhou TFC Optical Communication Co., Ltd. Class A",Electronic Technology,182.09,0.29,29.2,91.5,33.1,O,,(전일) (광모듈 CPO·톈푸통신): 장보룽 IPO 충격·한국 반도체 급락 연쇄로 광통신 섹터 -13% 폭락,중국A
신저가,OLD,688525 CH Equity,"Biwin Storage Technology Co., Ltd. Class A",Electronic Technology,211.88,0.98,14.6,25.9,11.7,O,,(전일) (낸드·디램 모듈·바이웨이추팡): 장보룽 IPO·한국 코스피 서킷브레이커발 저장칩 섹터 급락 연루,중국A
신저가,OLD,688183 CH Equity,"Shengyi Electronics Co., Ltd. Class A",Electronic Technology,92.91,3.96,11.1,46.2,12.5,O,,(전일) (PCB·성이전자): 시장 기술주 폭락 속 PCB 섹터 집단 하한가 근접 급락,중국A
신고가,NEW,601766 CH Equity,CRRC Corporation Limited Class A,Producer Manufacturing,6.17,2.83,24.4,13.1,1.0,O,,"중궈중처(철도차량 제조): 2Q 신규수주 516억위안(2025매출 18.9%) 모멘텀 지속, 대소비재 강세 속 신고가",중국A
신고가,NEW,000651 CH Equity,"Gree Electric Appliances, Inc. of Zhuhai Class A",Producer Manufacturing,41.65,2.08,32.2,7.9,1.5,O,,"거리전기(에어컨 제조): AI·반도체주 급락 속 대소비재 역방향 강세, 이구환신(가전 교체보조) 확대 기대",중국A
신고가,NEW,600015 CH Equity,"Hua Xia Bank Co., Limited Class A",Finance,7.09,0.14,16.7,4.2,0.4,O,,"화샤은행(시중은행): 7월 은행섹터 +10% 고배당 로테이션 지속, AI·성장주 급락 속 안전자산 수요로 신고가",중국A
신고가,NEW,601939 CH Equity,China Construction Bank Corporation Class A,Finance,10.63,-0.09,313.6,7.9,0.8,O,O,"젠서은행(국유 대형은행): 7/28 A주 역대 신고가·600억 2차자본채 발행 후 고배당 수급 지속, 신고가 보합",중국A
신고가,NEW,601288 CH Equity,Agricultural Bank of China Limited Class A,Finance,6.93,-0.43,353.1,,0.9,O,,"농업은행(국유 대형은행): 섹터 선두 강세 후 신고가권 유지, 월간 고배당·저PB 리레이팅 수급 유입",중국A
신고가,NEW,600900 CH Equity,"China Yangtze Power Co., Ltd. Class A",Utilities,28.93,-0.48,105.1,19.6,3.1,O,O,,중국A
신고가,NEW,601658 CH Equity,"Postal Savings Bank of China Co., Ltd. Class A",Finance,5.12,-1.54,64.3,7.0,0.6,O,,,중국A
신고가,OLD,600690 CH Equity,"Haier Smart Home Co., Ltd. Class A",Consumer Durables,22.98,2.59,28.8,11.4,1.7,O,,(전일) (가전 대형주·하이얼스마트홈): 이구환신 정책 수혜·기술주 급락 반사 방어주 순환매로 신고가,중국A
신고가,OLD,000333 CH Equity,Midea Group Co. Ltd. Class A,Consumer Durables,87.01,1.92,94.5,15.0,2.8,O,O,(전일) (가전 대표주·메이디그룹): 이구환신 수혜 기대·기술섹터 폭락 반사 순환매로 신고가,중국A
신고가,OLD,601919 CH Equity,"COSCO SHIPPING Holdings Co., Ltd. Class A",Transportation,15.55,0.78,34.1,9.6,1.0,O,,,중국A
신고가,OLD,600036 CH Equity,"China Merchants Bank Co., Ltd. Class A",Finance,39.66,0.18,150.0,6.6,0.9,O,,"(전일) (우량 주식은행·자오상은행): 기술주 대피 자금이 고배당 은행주로 이동, 배당 매력에 신고가",중국A
