구분,NEW/OLD,티커,종목명,섹터,종가,등락률(%),시총($B),PER(TTM),PBR,60일,52주,이유,시장
신고가,OLD,BMRN US Equity,BioMarin Pharmaceutical Inc.,Health Technology,62.07,2.99,12.0,45.3,1.9,O,,,미국
신고가,OLD,SYK US Equity,Stryker Corporation,Health Technology,346.6,2.93,132.9,40.1,5.8,O,,,미국
신고가,OLD,SF US Equity,Stifel Financial Corporation,Finance,84.64,2.76,12.8,15.2,2.4,O,,,미국
신고가,OLD,COR US Equity,"Cencora, Inc.",Distribution Services,319.58,2.71,62.2,24.5,18.3,O,,,미국
신고가,OLD,VRSK US Equity,"Verisk Analytics, Inc.",Technology Services,212.26,2.71,27.8,32.3,,O,,,미국
신고가,OLD,ABT US Equity,Abbott Laboratories,Health Technology,107.27,2.66,186.8,34.7,,O,,,미국
신고가,OLD,ABBV US Equity,AbbVie Inc.,Health Technology,263.2,2.45,465.0,129.8,,O,O,,미국
신고가,OLD,MET US Equity,"MetLife, Inc.",Finance,97.49,2.42,62.7,18.9,2.3,O,O,,미국
신고가,OLD,EG US Equity,"Everest Group, Ltd.",Finance,398.7,2.4,15.8,8.1,1.0,O,O,,미국
신고가,OLD,MMM US Equity,3M Company,Producer Manufacturing,182.48,2.38,94.1,32.4,31.9,O,O,,미국
신고가,OLD,AFL US Equity,AFLAC Incorporated,Finance,129.55,2.36,65.9,14.7,2.2,O,O,,미국
신고가,OLD,DCI US Equity,"Donaldson Company, Inc.",Producer Manufacturing,95.36,2.33,11.1,25.6,6.5,O,,,미국
신고가,OLD,SPG US Equity,"Simon Property Group, Inc.",Finance,236.7,2.17,76.8,43.3,15.9,O,O,,미국
신고가,OLD,PNFP US Equity,"Pinnacle Financial Partners, Inc.",Finance,105.25,2.12,15.9,14.5,1.1,O,,,미국
신고가,OLD,CNA US Equity,CNA Financial Corporation,Finance,55.31,2.09,15.0,12.4,1.4,O,O,,미국
신고가,OLD,RJF US Equity,"Raymond James Financial, Inc.",Finance,177.18,2.06,34.0,15.4,2.7,O,O,,미국
신고가,OLD,MA US Equity,Mastercard Incorporated,Finance,562.75,2.0,497.2,32.6,74.3,O,,,미국
신고가,OLD,PAG US Equity,"Penske Automotive Group, Inc.",Retail Trade,220.01,2.0,14.5,16.4,2.6,O,O,,미국
신고가,OLD,CFR US Equity,"Cullen/Frost Bankers, Inc.",Finance,167.06,1.94,10.5,16.3,2.4,O,O,,미국
신고가,OLD,CTAS US Equity,Cintas Corporation,Commercial Services,214.9,1.86,86.0,43.8,16.7,O,,,미국
신고가,OLD,TXRH US Equity,"Texas Roadhouse, Inc.",Consumer Services,204.78,1.86,13.5,32.7,8.9,O,O,(전일) (캐주얼다이닝): 다수 증권사 목표가 상향(웰스파고 $220)·소고기값 완화 기대,미국
신고가,OLD,TRV US Equity,"The Travelers Companies, Inc.",Finance,397.22,1.76,82.9,10.6,2.5,O,O,,미국
신고가,OLD,PRU US Equity,"Prudential Financial, Inc.",Finance,123.93,1.67,43.0,12.7,1.3,O,O,,미국
신고가,OLD,BMY US Equity,Bristol-Myers Squibb Company,Health Technology,63.6,1.66,129.9,17.9,6.5,O,O,(전일) (제약·항암): 7/30 실적발표 앞두고 EPS 개선 기대 선매수,미국
신고가,OLD,SJM US Equity,The J.M. Smucker Company,Consumer Non-Durables,123.04,1.64,13.2,,2.4,O,O,"(전일) (식품소비재): 배당 2% 인상·실적 호조 흐름 지속, 방어주 선호",미국
신고가,OLD,WAB US Equity,Westinghouse Air Brake Technologies Corporation,Producer Manufacturing,305.79,1.63,51.7,41.2,4.6,O,O,"(전일) (철도·화물 운송장비): Q2 매출 $31.8억(+17.5%)·EPS $2.76 상회, 수주잔고 $309억(+41.7%)에 가이던스 상향",미국
신고가,OLD,RNR US Equity,RenaissanceRe Holdings Ltd.,Finance,334.24,1.63,13.9,5.7,1.3,O,O,,미국
신고가,OLD,AMP US Equity,"Ameriprise Financial, Inc.",Finance,546.62,1.6,49.1,13.2,7.6,O,O,,미국
신고가,OLD,SIRI US Equity,SiriusXM Holdings Inc.,Consumer Services,31.68,1.47,10.7,13.2,0.9,O,O,(전일) (위성라디오): 분기배당 $0.27 선언·2Q 이익 개선 기대 선반영,미국
신고가,OLD,MPLX US Equity,MPLX LP,Industrial Services,59.2,1.44,60.1,12.8,4.3,O,,,미국
신고가,OLD,SW US Equity,Smurfit WestRock plc,Process Industries,50.8,1.42,26.6,70.8,1.5,O,,(전일) (골판지 포장재): 대형 패키징 계약·섹터 전반 포장지 가격 상승 모멘텀,미국
신고가,OLD,SLF US Equity,Sun Life Financial Inc.,Finance,84.07,1.37,46.6,21.9,2.8,O,O,,미국
신고가,OLD,MFC US Equity,Manulife Financial Corporation,Finance,44.64,1.32,74.5,17.8,2.4,O,O,,미국
신고가,OLD,VTRS US Equity,Viatris Inc.,Health Technology,17.86,1.28,21.0,,1.4,O,O,,미국
신고가,OLD,MKL US Equity,Markel Group Inc.,Finance,2039.35,1.21,25.5,14.8,1.4,O,,,미국
신고가,OLD,CPAY US Equity,"Corpay, Inc.",Commercial Services,384.32,1.21,25.1,23.0,7.2,O,O,,미국
신고가,OLD,BBY US Equity,"Best Buy Co., Inc.",Retail Trade,89.47,1.15,18.9,16.6,6.1,O,O,,미국
신고가,OLD,GD US Equity,General Dynamics Corporation,Electronic Technology,393.19,1.04,106.3,24.7,4.1,O,O,,미국
신고가,OLD,NU US Equity,Nu Holdings Ltd.,Finance,14.68,1.03,70.9,22.6,5.7,O,,,미국
신고가,OLD,AAPL US Equity,Apple Inc.,Electronic Technology,340.08,0.94,4994.9,41.1,46.8,O,O,,미국
신고가,OLD,JHX US Equity,James Hardie Industries plc.,Non-Energy Minerals,26.89,0.86,15.6,125.0,2.4,O,,,미국
신고가,OLD,MRK US Equity,"Merck & Company, Inc.",Health Technology,131.82,0.81,325.6,37.1,7.1,O,O,,미국
신고가,OLD,WRB US Equity,W.R. Berkley Corporation,Finance,76.17,0.62,28.4,15.7,2.9,O,,,미국
신고가,OLD,JAZZ US Equity,Jazz Pharmaceuticals plc,Health Technology,256.92,0.58,16.1,,3.6,O,O,,미국
신고가,OLD,UHAL US Equity,U-Haul Holding Company,Finance,73.27,0.42,12.8,300.3,1.9,O,O,,미국
신고가,OLD,UHAL/B US Equity,U-Haul Holding Company Series N Non-Voting,Finance,64.43,0.42,12.8,264.1,1.7,O,O,,미국
신고가,OLD,PKG US Equity,Packaging Corporation of America,Process Industries,253.24,0.34,22.6,32.9,,O,O,,미국
신고가,OLD,JPM US Equity,JP Morgan Chase & Co.,Finance,357.31,0.31,957.4,15.3,2.7,O,O,,미국
신고가,OLD,RTX US Equity,RTX Corporation,Electronic Technology,218.58,0.07,294.6,38.5,4.4,O,O,"(전일) (방산·항공엔진): 2Q 매출 $247억(+14%)·수주잔고 $2890억 사상최대, 가이던스 상향",미국
신고가,OLD,AIT US Equity,"Applied Industrial Technologies, Inc.",Distribution Services,348.04,-0.36,12.9,32.9,6.9,O,O,,미국
신고가,OLD,KIM US Equity,Kimco Realty Corporation (HC),Finance,26.24,-0.53,17.7,30.3,1.7,O,O,,미국
신고가,OLD,WPC US Equity,W. P. Carey Inc. REIT,Finance,75.61,-0.79,16.8,32.4,2.0,O,O,,미국
신고가,OLD,FRT US Equity,Federal Realty Investment Trust,Finance,126.12,-0.79,11.0,21.9,3.5,O,O,,미국
신고가,OLD,VTR US Equity,"Ventas, Inc.",Finance,98.14,-1.97,48.8,177.8,3.6,O,O,,미국
신저가,NEW,6146 JP Equity,Disco Corporation,Producer Manufacturing,54900.0,-12.37,41.5,40.9,10.2,O,,(디스코·반도체 다이싱장비): 7-9월 순이익 가이던스 395억엔이 컨센 473억엔 대폭 하회로 -12% 급락,일본
신저가,NEW,4004 JP Equity,Resonac Holdings Corporation,Process Industries,12365.0,-11.49,16.0,65.7,3.2,O,,(레조낙·반도체소재): 중국 노광장비 자체제조 보도·아시아 AI반도체 전반 급락 수급으로 신저가,일본
신저가,NEW,5706 JP Equity,"Mitsui Kinzoku Co., Ltd.",Non-Energy Minerals,28010.0,-10.31,10.9,17.6,3.9,O,,"(미쓰이금속·동박소재): 중국발 반도체 경쟁 격화 우려, AI 관련 소재주 전반 급락으로 신저가",일본
신저가,NEW,5801 JP Equity,"Furukawa Electric Co., Ltd.",Producer Manufacturing,3008.0,-8.21,14.1,29.2,5.1,O,,(후루카와전공·광섬유): AI광섬유 테마 과열 조정+닛케이 -2566엔 급락 동반 매도로 신저가,일본
신저가,NEW,6383 JP Equity,"Daifuku Co., Ltd.",Producer Manufacturing,5861.0,-7.0,14.5,28.0,4.7,O,,(다이후쿠·반도체팹 자동화): AI투자 둔화 우려로 반도체 자동화장비 섹터 급락 수급으로 신저가,일본
신저가,NEW,7741 JP Equity,HOYA CORPORATION,Health Technology,23685.0,-4.21,50.4,31.8,7.8,O,,,일본
신저가,OLD,4063 JP Equity,"Shin-Etsu Chemical Co., Ltd.",Process Industries,5872.0,-4.46,74.0,22.9,2.4,O,,"(전일) (실리콘·PVC): FY27 영업익 계획 5250억엔, 예상 5594억엔 하회 실망 매도",일본
신고가,NEW,4307 JP Equity,"Nomura Research Institute,Ltd.",Technology Services,5378.0,3.5,17.4,199.9,7.1,O,,"(IT컨설팅·NRI): 7/30 결산 앞두고 기대 매수, FY27 이익 전망 개선으로 신고가",일본
신고가,NEW,3382 JP Equity,"Seven & I Holdings Co., Ltd.",Retail Trade,2205.5,3.33,30.1,17.5,1.4,O,,(세븐일레븐 모회사): 1Q 경상이익 +89% 서프라이즈·통기 6.3% 상방수정으로 신고가,일본
신고가,NEW,7532 JP Equity,Pan Pacific International Holdings Corporation,Retail Trade,923.8,3.33,17.1,25.5,4.0,O,,"(돈키호테 운영사): 3Q 누적 경상이익 +11.7%, 내수 소매 방어주 수급 유입으로 신고가",일본
신고가,NEW,2502 JP Equity,Asahi Group Holdings Ltd,Consumer Non-Durables,1720.5,2.78,15.5,21.2,0.8,O,,(아사히맥주): FY26 최종이익 +60% 2기만의 사상최고익 전망·증배로 신고가,일본
신고가,NEW,4568 JP Equity,"Daiichi Sankyo Company, Limited",Health Technology,2889.5,2.37,31.3,20.6,3.2,O,,"(다이이치산쿄·제약): 7/31 결산 기대 매수, 애널리스트 강력매수·목표가 상향으로 신고가",일본
신고가,NEW,4755 JP Equity,"Rakuten Group, Inc.",Retail Trade,832.0,2.09,10.8,,2.0,O,,,일본
신고가,NEW,9020 JP Equity,East Japan Railway Company,Transportation,3829.0,1.94,25.9,17.5,1.4,O,,,일본
신고가,NEW,7267 JP Equity,"Honda Motor Co., Ltd.",Consumer Durables,1612.0,1.83,37.6,,0.5,O,,,일본
신고가,NEW,8113 JP Equity,Unicharm Corporation,Consumer Non-Durables,1004.5,1.17,11.1,29.1,2.2,O,,,일본
신고가,NEW,9434 JP Equity,SoftBank Corp.,Communications,230.8,1.1,66.5,20.5,4.2,O,,,일본
신고가,OLD,4612 JP Equity,"Nippon Paint Holdings Co., Ltd.",Process Industries,1208.0,3.91,16.5,14.5,1.5,O,,,일본
신고가,OLD,5401 JP Equity,NIPPON STEEL CORP.,Non-Energy Minerals,654.0,2.68,20.8,199.3,0.6,O,,(전일) 닛폰스틸(일본 최대 철강): US스틸 철강가 호조·FY27 이익 1000억엔 기여 기대로 자율반등,일본
신고가,OLD,4661 JP Equity,"Oriental Land Co., Ltd.",Consumer Services,2904.0,2.56,28.3,39.1,4.3,O,,(전일) (도쿄디즈니리조트): 입장권 상한 인상 보도·7/30 결산 기대로 연속 급등,일본
신고가,OLD,7832 JP Equity,Bandai Namco Holdings Inc.,Consumer Durables,4522.0,2.33,17.3,20.8,3.4,O,,"(전일) (게임·완구): 맥쿼리 목표주가 5500→5600엔 상향, 8/5 결산 기대매수",일본
신고가,OLD,4684 JP Equity,"OBIC Co., Ltd.",Technology Services,4567.0,1.83,11.7,25.3,4.0,O,,"(전일) (ERP·업무SW): 4-6월 순이익 16%↑ 결산 재평가, IT섹터로 자금 이동",일본
신고가,OLD,2914 JP Equity,Japan Tobacco Inc.,Consumer Non-Durables,6648.0,1.79,70.7,21.5,2.9,O,O,,일본
신고가,OLD,9022 JP Equity,Central Japan Railway Company,Transportation,4090.0,1.67,23.5,7.2,0.8,O,,,일본
신고가,OLD,9433 JP Equity,KDDI Corporation,Communications,2993.0,1.35,64.9,16.3,2.2,O,O,,일본
신고가,OLD,6902 JP Equity,DENSO CORPORATION,Producer Manufacturing,2079.5,1.14,34.5,12.7,1.0,O,,"(전일) (자동차부품 1위): 7/31 결산 앞둔 기대매수, 日증시 반등 수혜",일본
신고가,OLD,2503 JP Equity,Kirin Holdings Co. Ltd.,Consumer Non-Durables,2998.0,1.01,14.7,16.2,1.8,O,O,,일본
신고가,OLD,5108 JP Equity,Bridgestone Corporation,Consumer Durables,3878.0,0.52,29.7,14.8,1.3,O,O,"(브리지스톤·타이어): 1Q 경상이익 +47% 호조, 8/7 결산 기대 매수로 52주 신고가",일본
신고가,OLD,1928 JP Equity,"Sekisui House, Ltd.",Finance,3657.0,0.49,14.3,9.2,1.1,O,,,일본
신고가,OLD,9735 JP Equity,"Secom Co., Ltd.",Commercial Services,6924.0,0.23,18.7,25.1,2.1,O,O,,일본
신고가,OLD,8725 JP Equity,"MS&AD Insurance Group Holdings, Inc.",Finance,5039.0,0.2,45.1,9.5,1.5,O,O,"(전일) (손해보험 지주): 장기금리 상승에 보험자산 운용이익 개선 기대, 금융섹터 강세에 동반 신고가",일본
신고가,OLD,8630 JP Equity,"Sompo Holdings,Inc.",Finance,7264.0,0.04,40.9,10.4,1.3,O,O,,일본
신고가,OLD,6988 JP Equity,Nitto Denko Corp.,Electronic Technology,3446.0,-0.14,13.6,17.5,2.0,O,,,일본
신고가,OLD,8593 JP Equity,Mitsubishi HC Capital Inc.,Finance,1467.0,-0.2,12.9,13.0,1.1,O,,,일본
신고가,OLD,8309 JP Equity,"Sumitomo Mitsui Trust Group, Inc.",Finance,6769.0,-1.63,29.2,15.0,1.3,O,O,,일본
신고가,OLD,8591 JP Equity,ORIX Corporation,Finance,6400.0,-4.09,42.5,16.0,1.6,O,O,,일본
신저가,NEW,3986 HK Equity,GigaDevice Semiconductor Inc. Class H,Electronic Technology,451.2,-17.36,45.2,94.8,11.0,O,,"(낸드 컨트롤러·자오이촹신): 장신메모리 커촹반 상장 첫날 +465%, 그림자주 차익 매도로 -17% 폭락",홍콩
신저가,NEW,1888 HK Equity,Kingboard Laminates Holdings Limited,Producer Manufacturing,33.74,-16.03,16.2,43.3,6.5,O,,(동박적층판 PCB소재·젠타오): 엔비디아 차세대 AI서버랙 PCB 양산 2028년 연기 충격으로 -16% 급락,홍콩
신저가,NEW,2476 HK Equity,"Victory Giant Technology (HuiZhou) Co., Ltd. Class H",Electronic Technology,193.6,-15.01,28.5,,8.6,O,O,"(고다층 PCB·성훙커지): 엔비디아 AI서버랙 핵심 PCB 공급, 양산 연기 직격으로 -15% 폭락",홍콩
신저가,NEW,1377 HK Equity,"Guangdong Dtech Technology Co., Ltd. Class H",Producer Manufacturing,312.2,-13.76,21.1,,38.9,O,O,"(스마트제조 자동화): PCB·AI하드웨어 섹터 급락 연동, 단일 촉매 미확인 동반 급락",홍콩
신저가,NEW,6082 HK Equity,"Shanghai Biren Technology Co., Ltd. Class H",Electronic Technology,30.92,-11.15,10.8,,,O,,(AI GPU 설계·비런커지): 70억달러 배정 해제 물량 압박+글로벌 반도체 매도세로 -11% 폭락,홍콩
신저가,OLD,6869 HK Equity,Yangtze Optical Fibre and Cable Joint Stock Ltd Co Class H,Electronic Technology,109.3,-13.05,26.9,67.3,5.6,O,,(광섬유 제조·창페이광섬유): 제프리스 '이익 정점' 경고·증설 공급과잉 전망으로 급락,홍콩
신저가,OLD,3200 HK Equity,"Shenzhen Han's CNC Technology Co., Ltd. Class H",Producer Manufacturing,97.7,-12.53,17.4,39.1,3.7,O,,(PCB 드릴링 장비·다쭈수콩): 엔비디아 AI서버랙 연기발 하드웨어 설비 수요 우려 약세 지속,홍콩
신고가,NEW,2328 HK Equity,"PICC Property & Casualty Co., Ltd. Class H",Finance,16.22,7.92,42.6,8.3,1.1,O,,"(손해보험·중국재보험): 배당지급일 직전 막차 매수 집중, 은행·보험 방어섹터 동반 강세로 신고가",홍콩
신고가,NEW,19 HK Equity,Swire Pacific Limited Class A,Consumer Non-Durables,96.95,2.38,14.7,45.9,0.5,O,O,"(복합기업·부동산): UBS 목표가 20% 상향, 태고지산·캐세이퍼시픽 이익 기여 기대로 신고가",홍콩
신고가,NEW,1919 HK Equity,"COSCO SHIPPING Holdings Co., Ltd. Class H",Transportation,15.8,2.2,33.8,7.4,0.9,O,,"(컨테이너 해운): 상하이운임 10주 연속 상승, 홍해 우회 공급긴축·수출 피크시즌 조기 점화",홍콩
신고가,NEW,1519 HK Equity,J&T Global Express Limited,Transportation,10.02,1.83,12.2,60.1,3.6,O,,"(국제택배·물류): 자사주 매입 지속, 동남아 패키지 처리량 +84% 역대 최대로 신고가",홍콩
신고가,NEW,300 HK Equity,Midea Group Co. Ltd. Class H,Consumer Durables,96.35,1.58,93.0,15.1,2.8,O,O,(가전·로봇): 자사주 매입 집행·휴머노이드 상업화 기대 매수세 유입으로 신고가,홍콩
신고가,NEW,939 HK Equity,China Construction Bank Corporation Class H,Finance,9.13,1.56,308.1,6.1,0.6,O,O,,홍콩
신고가,NEW,945 HK Equity,Manulife Financial Corporation,Finance,341.8,0.65,73.5,17.4,2.3,O,O,,홍콩
신고가,NEW,1308 HK Equity,"SITC International Holdings Co., Ltd.",Transportation,39.0,0.41,13.4,11.0,5.5,O,O,,홍콩
신고가,NEW,6823 HK Equity,HKT Trust and HKT Ltd,Communications,12.85,0.0,12.4,18.4,2.6,O,,,홍콩
신고가,OLD,293 HK Equity,Cathay Pacific Airways Limited,Transportation,14.75,2.5,11.2,9.1,1.6,O,O,"(전일) (홍콩 국적 항공사): 캐세이퍼시픽, 상반기 순이익 60~65억 홍콩달러(전년비 최대 +76%) 예고, 여객·화물 호조",홍콩
신고가,OLD,316 HK Equity,Orient Overseas (International) Limited,Transportation,151.3,1.34,12.6,8.5,1.0,O,,(전일) (컨테이너 해운 OOCL): 운임(SCFI) 10주 연속 상승·항로 불안 해소로 운임 강세,홍콩
신고가,OLD,3690 HK Equity,Meituan Class B,Technology Services,90.3,1.12,70.3,,3.3,O,,"(전일) (음식배달·로컬커머스): 미이란 긴장 완화 리스크오프 해소·과기주 매수, 2Q 적자축소 기대",홍콩
신고가,OLD,1398 HK Equity,Industrial and Commercial Bank of China Limited Class H,Finance,7.36,0.96,388.7,6.4,0.6,O,O,(국유 대형은행): 독립 촉매 없이 은행 섹터 전반 강세·위안화 강세 수급으로 52주 신고가,홍콩
신고가,OLD,2388 HK Equity,BOC Hong Kong (Holdings) Limited,Finance,51.85,0.58,69.5,13.7,1.5,O,O,,홍콩
신저가,NEW,300394 CH Equity,"Suzhou TFC Optical Communication Co., Ltd. Class A",Electronic Technology,181.56,-13.21,33.7,91.2,33.0,O,,(광모듈 CPO·톈푸통신): 장보룽 IPO 충격·한국 반도체 급락 연쇄로 광통신 섹터 -13% 폭락,중국A
신저가,NEW,688183 CH Equity,"Shengyi Electronics Co., Ltd. Class A",Electronic Technology,89.37,-13.09,12.7,44.5,12.0,O,,(PCB·성이전자): 시장 기술주 폭락 속 PCB 섹터 집단 하한가 근접 급락,중국A
신저가,NEW,688525 CH Equity,"Biwin Storage Technology Co., Ltd. Class A",Electronic Technology,209.82,-12.98,16.8,25.6,11.6,O,,(낸드·디램 모듈·바이웨이추팡): 장보룽 IPO·한국 코스피 서킷브레이커발 저장칩 섹터 급락 연루,중국A
신저가,NEW,301308 CH Equity,"Shenzhen Longsys Electronics Co., Ltd. Class A",Electronic Technology,330.0,-11.74,23.4,25.6,11.4,O,,"(플래시 스토리지·장보룽): 2분기 순이익 전분기 감소, 저장 사이클 정점 우려로 연속 하한가",중국A
신저가,NEW,600487 CH Equity,"Hengtong Optic-Electric Co., Ltd. Class A",Producer Manufacturing,50.01,-9.97,20.0,37.9,3.8,O,,(광섬유 광케이블·헝퉁광전): AI 연산 수요 불확실·한국 광통신주 동반 하락으로 급락,중국A
신저가,OLD,601869 CH Equity,Yangtze Optical Fibre & Cable Joint Stock Ltd. Co. Class A,Electronic Technology,302.3,-10.0,26.9,205.9,17.6,O,,"(광섬유 제조·창페이광섬유): 6월 고점 이후 광통신 섹터 조정 지속, 신규 촉매 없이 약세 연장",중국A
신저가,OLD,001309 CH Equity,"Shenzhen Techwinsemi Technology Co., Ltd. Class A",Electronic Technology,361.44,-10.0,13.4,,12.4,O,,"(낸드 스토리지·더밍리): 2분기 순이익 전분기 감소 공시 후 12거래일 7차 하한가, 사이클 전환 공포",중국A
신저가,OLD,688795 CH Equity,Moore Threads Technology Co. Ltd. Class A,Electronic Technology,563.3,-7.02,42.1,,23.0,O,,(국산 GPU·무어스레드): AI 하드웨어 섹터 전반 폭락 속 고평가 국산 GPU주 동반 급락,중국A
신저가,OLD,688818 CH Equity,CETC LANTIAN TECHNOLOGY CO LTD,Commercial Services,44.69,-4.71,12.0,,14.2,O,O,"(전일) (우주·특수전원): 상장 초 급등 후 조정 지속, 신규 재료 없음(IPO 거품 해소)",중국A
신고가,NEW,601398 CH Equity,Industrial and Commercial Bank of China Limited Class A,Finance,7.97,3.1,389.1,,0.7,O,,"(국유 대형은행): 창업판 급락 속 방어주 순환매로 은행섹터 강세, 공상은행 52주 신고가",중국A
신고가,NEW,600690 CH Equity,"Haier Smart Home Co., Ltd. Class A",Consumer Durables,22.4,2.42,28.2,11.1,1.7,O,,(가전 대형주·하이얼스마트홈): 이구환신 정책 수혜·기술주 급락 반사 방어주 순환매로 신고가,중국A
신고가,NEW,001965 CH Equity,"China Merchants Expressway Network & Technology Holdings Co., Ltd. Class A",Transportation,10.5,2.04,10.3,15.4,1.0,O,,"(고속도로 운영·자오상공로): 시장 급락일 교통인프라 방어주로 자금 유입, 52주 신고가",중국A
신고가,NEW,600036 CH Equity,"China Merchants Bank Co., Ltd. Class A",Finance,39.59,1.51,147.7,6.6,0.9,O,,"(우량 주식은행·자오상은행): 기술주 대피 자금이 고배당 은행주로 이동, 배당 매력에 신고가",중국A
신고가,NEW,000333 CH Equity,Midea Group Co. Ltd. Class A,Consumer Durables,85.37,1.47,93.1,14.7,2.8,O,O,(가전 대표주·메이디그룹): 이구환신 수혜 기대·기술섹터 폭락 반사 순환매로 신고가,중국A
신고가,NEW,601919 CH Equity,"COSCO SHIPPING Holdings Co., Ltd. Class A",Transportation,15.43,0.78,33.8,9.5,1.0,O,,,중국A
신고가,NEW,688825 CH Equity,CXMT CORPORATION,Electronic Technology,47.0,-4.08,484.7,,391666.7,O,O,,중국A
